origin,destination,volume,,Origin(total),Volume(total),,x,y
06089,19153,7,,,,,,
06089,19155,30,,,,,,
06089,21081,3,,,,,,
06089,21151,1,,,,,,
06089,21159,55,,,,,,
06089,22005,12,,,,,,
06089,22033,3,,,,,,
06089,22061,13,,,,,,
06089,22071,27,,,,,,
06089,22097,1,,,,,,
06089,22103,37,,,,,,
06089,22115,1,,,,,,
06089,24025,12,,,,,,
06089,24033,97,,,,,,
06089,24035,12,,,,,,
06089,25013,8,,,,,,
06089,25021,43,,,,,,
06089,26055,10,,,,,,
06089,26125,5,,,,,,
06089,26145,7,,,,,,
06089,27001,2,,,,,,
06089,27019,2,,,,,,
06089,27053,8,,,,,,
06089,27145,11,,,,,,
06089,28069,7,,,,,,
06089,28101,5,,,,,,
06089,29095,1,,,,,,
06089,29189,14,,,,,,
06089,30001,4,,,,,,
06089,30013,50,,,,,,
06089,30031,16,,,,,,
06089,30081,8,,,,,,
06089,30111,23,,,,,,
06089,31077,2,,,,,,
06089,31157,10,,,,,,
06089,32001,20,,,,,,
06089,32003,107,,,,,,
06089,32005,9,,,,,,
06089,32019,18,,,,,,
06089,32031,155,,,,,,
06089,32510,78,,,,,,
06089,34007,3,,,,,,
06089,34039,7,,,,,,
06089,35049,13,,,,,,
06089,36005,2,,,,,,
06089,36027,90,,,,,,
06089,36065,16,,,,,,
06089,37051,60,,,,,,
06089,37063,47,,,,,,
06089,37077,135,,,,,,
06089,37081,30,,,,,,
06089,37085,10,,,,,,
06089,37089,17,,,,,,
06089,37119,42,,,,,,
06089,37129,16,,,,,,
06089,39017,11,,,,,,
06089,39035,24,,,,,,
06089,39049,40,,,,,,
06089,39095,4,,,,,,
06089,39127,23,,,,,,
06089,39151,33,,,,,,
06089,39155,13,,,,,,
06089,40031,18,,,,,,
06089,40101,5,,,,,,
06089,40109,67,,,,,,
06089,40143,36,,,,,,
06089,41005,69,,,,,,
06089,41007,2,,,,,,
06089,41011,60,,,,,,
06089,41015,35,,,,,,
06089,41017,62,,,,,,
06089,41019,50,,,,,,
06089,41029,296,,,,,,
06089,41033,11,,,,,,
06089,41035,16,,,,,,
06089,41037,6,,,,,,
06089,41039,22,,,,,,
06089,41041,20,,,,,,
06089,41043,16,,,,,,
06089,41047,141,,,,,,
06089,41051,121,,,,,,
06089,41057,11,,,,,,
06089,41059,9,,,,,,
06089,41061,49,,,,,,
06089,41067,14,,,,,,
06089,42003,8,,,,,,
06089,42107,6,,,,,,
06089,45019,23,,,,,,
06089,45051,38,,,,,,
06089,46013,3,,,,,,
06089,47005,26,,,,,,
06089,47011,9,,,,,,
06089,47037,31,,,,,,
06089,47077,6,,,,,,
06089,47093,12,,,,,,
06089,47129,8,,,,,,
06089,48029,65,,,,,,
06089,48039,118,,,,,,
06089,48099,19,,,,,,
06089,48113,5,,,,,,
06089,48201,19,,,,,,
06089,48313,6,,,,,,
06089,48381,50,,,,,,
06089,48429,15,,,,,,
06089,48439,29,,,,,,
06089,48441,9,,,,,,
06089,48451,8,,,,,,
06089,48479,9,,,,,,
06089,48491,2,,,,,,
06089,49011,22,,,,,,
06089,49017,13,,,,,,
06089,49035,3,,,,,,
06089,49047,9,,,,,,
06089,49049,33,,,,,,
06089,51013,24,,,,,,
06089,53003,12,,,,,,
06089,53005,26,,,,,,
06089,53011,21,,,,,,
06089,53015,8,,,,,,
06089,53021,11,,,,,,
06089,53027,97,,,,,,
06089,53033,100,,,,,,
06089,53035,102,,,,,,
06089,53045,9,,,,,,
06089,53051,14,,,,,,
06089,53053,25,,,,,,
06089,53057,30,,,,,,
06089,53063,11,,,,,,
06089,53065,9,,,,,,
06089,53067,23,,,,,,
06089,53075,16,,,,,,
06089,54057,19,,,,,,
06089,54061,11,,,,,,
06089,55081,15,,,,,,
06089,55099,1,,,,,,
06089,55109,9,,,,,,
06089,55131,162,,,,,,
06089,56005,21,,,,,,
06089,56033,1,,,,,,
06089,56041,3,,,,,,
06089,72021,5,,,,,,
06091,06019,16,,,,,,
06091,06023,18,,,,,,
06091,06025,1,,,,,,
06091,06037,13,,,,,,
06091,06063,43,,,,,,
06091,06065,31,,,,,,
06091,06067,11,,,,,,
06091,06075,17,,,,,,
06091,06077,1,,,,,,
06091,06097,15,,,,,,
06091,11001,1,,,,,,
06091,32031,38,,,,,,
06091,48027,10,,,,,,
06093,02068,6,,,,,,
06093,02170,8,,,,,,
06093,02275,4,,,,,,
06093,04013,4,,,,,,
06093,04015,27,,,,,,
06093,04019,18,,,,,,
06093,04021,34,,,,,,
06093,05119,15,,,,,,
06093,06001,62,,,,,,
06093,06005,8,,,,,,
06093,06007,217,,,,,,
06093,06013,44,,,,,,
06093,06015,15,,,,,,
06093,06017,67,,,,,,
06093,06019,122,,,,,,
06093,06021,4,,,,,,
06093,06023,60,,,,,,
06093,06025,1,,,,,,
06093,06027,17,,,,,,
06093,06029,2,,,,,,
06093,06031,47,,,,,,
06093,06033,10,,,,,,
06093,06035,29,,,,,,
06093,06037,220,,,,,,
06093,06039,12,,,,,,
06093,06041,24,,,,,,
06093,06045,82,,,,,,
06093,06049,28,,,,,,
06093,06051,3,,,,,,
06093,06053,45,,,,,,
06093,06055,63,,,,,,
06093,06057,154,,,,,,
06093,06059,18,,,,,,
06093,06061,33,,,,,,
06093,06063,21,,,,,,
06093,06065,22,,,,,,
06093,06067,477,,,,,,
06093,06071,25,,,,,,
06093,06073,208,,,,,,
06093,06077,43,,,,,,
06093,06079,94,,,,,,
06093,06081,48,,,,,,
06093,06083,28,,,,,,
06093,06085,48,,,,,,
06093,06087,42,,,,,,
06093,06089,345,,,,,,
06093,06095,20,,,,,,
06093,06097,21,,,,,,
06093,06099,83,,,,,,
06093,06101,28,,,,,,
06093,06103,315,,,,,,
06093,06105,36,,,,,,
06093,06109,3,,,,,,
06093,06111,28,,,,,,
06093,06113,98,,,,,,
06093,08001,12,,,,,,
06093,08059,12,,,,,,
06093,09009,1,,,,,,
06093,09013,18,,,,,,
06093,12033,1,,,,,,
06093,12073,15,,,,,,
06093,12097,1,,,,,,
06093,12099,41,,,,,,
06093,12117,4,,,,,,
06093,12127,23,,,,,,
06093,13285,5,,,,,,
06093,15007,16,,,,,,
06093,16009,31,,,,,,
06093,16011,20,,,,,,
06093,16027,7,,,,,,
06093,16057,3,,,,,,
06093,16079,5,,,,,,
06093,17031,4,,,,,,
06093,17097,18,,,,,,
06093,19009,41,,,,,,
06093,19113,20,,,,,,
06093,21151,23,,,,,,
06093,22071,3,,,,,,
06093,24510,42,,,,,,
06093,25025,5,,,,,,
06093,26051,2,,,,,,
06093,26099,13,,,,,,
06093,27057,5,,,,,,
06093,27123,8,,,,,,
06093,27163,10,,,,,,
06093,29027,32,,,,,,
06093,29065,2,,,,,,
06093,29159,12,,,,,,
06093,29183,7,,,,,,
06093,30093,6,,,,,,
06093,32003,19,,,,,,
06093,32005,14,,,,,,
06093,32023,6,,,,,,
06093,32031,22,,,,,,
06093,35031,5,,,,,,
06093,35035,82,,,,,,
06093,36099,10,,,,,,
06093,37133,5,,,,,,
06093,38003,10,,,,,,
06093,40093,10,,,,,,
06093,40109,13,,,,,,
06093,40119,5,,,,,,
06093,41009,1,,,,,,
06093,41011,39,,,,,,
06093,41013,13,,,,,,
06093,41015,84,,,,,,
06093,41017,23,,,,,,
06093,41019,31,,,,,,
06093,41029,178,,,,,,
06093,41033,10,,,,,,
06093,41035,370,,,,,,
06093,41039,23,,,,,,
06093,41043,18,,,,,,
06093,41047,49,,,,,,
06093,41051,26,,,,,,
06093,41059,67,,,,,,
06093,41067,20,,,,,,
06093,42011,32,,,,,,
06093,45013,1,,,,,,
06093,45019,8,,,,,,
06093,45045,2,,,,,,
06093,45083,6,,,,,,
06093,47037,67,,,,,,
06093,47187,8,,,,,,
06093,48113,3,,,,,,
06093,48149,22,,,,,,
06093,48243,15,,,,,,
06093,48479,2,,,,,,
06093,49007,7,,,,,,
06093,49011,15,,,,,,
06093,49035,6,,,,,,
06093,49049,18,,,,,,
06093,49057,6,,,,,,
06093,53011,11,,,,,,
06093,53033,30,,,,,,
06093,53035,25,,,,,,
06093,53047,62,,,,,,
06093,53061,34,,,,,,
06093,53077,7,,,,,,
06093,55073,20,,,,,,
06093,55075,8,,,,,,
06093,56001,3,,,,,,
06093,56009,6,,,,,,
06093,56039,5,,,,,,
06095,01025,30,,,,,,
06095,01039,4,,,,,,
06095,01073,41,,,,,,
06095,01097,10,,,,,,
06095,01121,17,,,,,,
06095,02020,181,,,,,,
06095,02068,19,,,,,,
06095,02090,81,,,,,,
06095,02110,13,,,,,,
06095,02122,64,,,,,,
06095,02150,13,,,,,,
06095,02170,44,,,,,,
06095,04007,12,,,,,,
06095,04013,383,,,,,,
06095,04015,44,,,,,,
06095,04019,88,,,,,,
06095,04021,249,,,,,,
06095,04025,43,,,,,,
06095,04027,38,,,,,,
06095,05033,57,,,,,,
06095,05085,25,,,,,,
06095,05119,56,,,,,,
06095,06001,"3,509",,,,,,
06095,06005,46,,,,,,
06095,06007,501,,,,,,
06095,06009,35,,,,,,
06095,06011,37,,,,,,
06095,06013,"6,844",,,,,,
06095,06015,137,,,,,,
06095,06017,202,,,,,,
06095,06019,363,,,,,,
06095,06021,7,,,,,,
06095,06023,275,,,,,,
06095,06025,49,,,,,,
06095,06027,7,,,,,,
06095,06029,461,,,,,,
06095,06031,183,,,,,,
06095,06033,290,,,,,,
06095,06035,203,,,,,,
06095,06037,"1,470",,,,,,
06095,06039,87,,,,,,
06095,06041,807,,,,,,
06095,06045,16,,,,,,
06095,06047,166,,,,,,
06095,06053,374,,,,,,
06095,06055,"2,406",,,,,,
06095,06057,50,,,,,,
06095,06059,577,,,,,,
06095,06061,638,,,,,,
06095,06063,1,,,,,,
06095,06065,682,,,,,,
06095,06067,"4,937",,,,,,
06095,06069,16,,,,,,
06095,06071,494,,,,,,
06095,06073,820,,,,,,
06095,06075,"1,354",,,,,,
06095,06077,978,,,,,,
06095,06079,432,,,,,,
06095,06081,"1,615",,,,,,
06095,06083,350,,,,,,
06095,06085,"1,402",,,,,,
06095,06087,244,,,,,,
06095,06089,563,,,,,,
06095,06093,20,,,,,,
06095,06097,"1,851",,,,,,
06095,06099,568,,,,,,
06095,06101,94,,,,,,
06095,06103,50,,,,,,
06095,06105,11,,,,,,
06095,06107,71,,,,,,
06095,06109,16,,,,,,
06095,06111,188,,,,,,
06095,06113,"1,394",,,,,,
06095,06115,247,,,,,,
06095,08001,17,,,,,,
06095,08005,88,,,,,,
06095,08013,51,,,,,,
06095,08031,16,,,,,,
06095,08035,86,,,,,,
06095,08041,221,,,,,,
06095,08043,74,,,,,,
06095,08069,4,,,,,,
06095,08077,10,,,,,,
06095,08087,40,,,,,,
06095,08091,11,,,,,,
06095,09011,17,,,,,,
06095,10001,15,,,,,,
06095,11001,47,,,,,,
06095,12005,11,,,,,,
06095,12009,9,,,,,,
06095,12011,134,,,,,,
06095,12019,53,,,,,,
06095,12021,73,,,,,,
06095,12033,16,,,,,,
06095,12057,180,,,,,,
06095,12071,35,,,,,,
06095,12086,31,,,,,,
06095,12095,40,,,,,,
06095,12099,52,,,,,,
06095,12103,43,,,,,,
06095,12113,49,,,,,,
06095,12131,39,,,,,,
06095,13021,56,,,,,,
06095,13063,10,,,,,,
06095,13067,187,,,,,,
06095,13103,8,,,,,,
06095,13121,92,,,,,,
06095,13219,7,,,,,,
06095,15003,516,,,,,,
06095,15009,33,,,,,,
06095,16001,3,,,,,,
06095,16027,14,,,,,,
06095,16039,16,,,,,,
06095,16057,14,,,,,,
06095,17031,150,,,,,,
06095,17043,50,,,,,,
06095,17077,47,,,,,,
06095,17097,50,,,,,,
06095,17119,54,,,,,,
06095,17163,191,,,,,,
06095,17197,5,,,,,,
06095,18003,130,,,,,,
06095,18031,9,,,,,,
06095,18097,11,,,,,,
06095,20035,9,,,,,,
06095,20047,20,,,,,,
06095,20059,11,,,,,,
06095,20103,11,,,,,,
06095,20149,69,,,,,,
06095,21015,43,,,,,,
06095,21111,108,,,,,,
06095,21159,11,,,,,,
06095,21185,6,,,,,,
06095,22017,8,,,,,,
06095,22055,10,,,,,,
06095,22099,10,,,,,,
06095,23017,2,,,,,,
06095,24003,10,,,,,,
06095,24033,49,,,,,,
06095,24047,2,,,,,,
06095,25003,16,,,,,,
06095,25015,10,,,,,,
06095,25017,6,,,,,,
06095,25025,22,,,,,,
06095,25027,54,,,,,,
06095,26057,31,,,,,,
06095,26081,44,,,,,,
06095,26099,31,,,,,,
06095,26125,19,,,,,,
06095,26145,76,,,,,,
06095,26163,21,,,,,,
06095,27003,21,,,,,,
06095,27009,28,,,,,,
06095,27053,5,,,,,,
06095,27055,52,,,,,,
06095,27097,17,,,,,,
06095,27123,16,,,,,,
06095,27161,7,,,,,,
06095,27171,29,,,,,,
06095,28047,50,,,,,,
06095,28087,15,,,,,,
06095,28133,7,,,,,,
06095,28135,19,,,,,,
06095,29067,15,,,,,,
06095,29073,6,,,,,,
06095,29077,6,,,,,,
06095,29095,7,,,,,,
06095,29101,39,,,,,,
06095,29169,32,,,,,,
06095,29189,82,,,,,,
06095,29203,36,,,,,,
06095,29510,83,,,,,,
06095,30029,14,,,,,,
06095,30031,26,,,,,,
06095,30053,9,,,,,,
06095,30081,141,,,,,,
06095,30083,62,,,,,,
06095,30087,31,,,,,,
06095,30111,6,,,,,,
06095,31055,29,,,,,,
06095,31109,43,,,,,,
06095,31153,53,,,,,,
06095,31157,37,,,,,,
06095,32003,409,,,,,,
06095,32005,6,,,,,,
06095,32019,2,,,,,,
06095,32027,2,,,,,,
06095,32031,333,,,,,,
06095,34001,6,,,,,,
06095,34005,222,,,,,,
06095,34007,78,,,,,,
06095,34017,8,,,,,,
06095,34021,33,,,,,,
06095,34023,16,,,,,,
06095,34029,35,,,,,,
06095,35001,90,,,,,,
06095,35009,99,,,,,,
06095,35041,34,,,,,,
06095,35061,11,,,,,,
06095,36003,15,,,,,,
06095,36005,18,,,,,,
06095,36067,7,,,,,,
06095,36081,22,,,,,,
06095,36087,3,,,,,,
06095,36091,37,,,,,,
06095,36103,9,,,,,,
06095,36109,46,,,,,,
06095,36119,88,,,,,,
06095,37045,37,,,,,,
06095,37067,14,,,,,,
06095,37081,76,,,,,,
06095,37133,85,,,,,,
06095,37183,9,,,,,,
06095,37191,30,,,,,,
06095,38035,64,,,,,,
06095,38101,26,,,,,,
06095,39003,10,,,,,,
06095,39017,12,,,,,,
06095,39025,3,,,,,,
06095,39035,49,,,,,,
06095,39049,33,,,,,,
06095,39057,19,,,,,,
06095,39093,27,,,,,,
06095,39099,26,,,,,,
06095,39113,9,,,,,,
06095,39133,23,,,,,,
06095,39165,26,,,,,,
06095,40009,12,,,,,,
06095,40065,53,,,,,,
06095,40109,31,,,,,,
06095,40113,8,,,,,,
06095,40131,13,,,,,,
06095,40137,81,,,,,,
06095,40143,43,,,,,,
06095,41005,25,,,,,,
06095,41007,50,,,,,,
06095,41011,18,,,,,,
06095,41017,34,,,,,,
06095,41019,39,,,,,,
06095,41029,51,,,,,,
06095,41033,17,,,,,,
06095,41035,25,,,,,,
06095,41037,8,,,,,,
06095,41039,32,,,,,,
06095,41047,22,,,,,,
06095,41051,96,,,,,,
06095,41057,16,,,,,,
06095,41067,200,,,,,,
06095,41071,51,,,,,,
06095,42017,15,,,,,,
06095,42043,14,,,,,,
06095,42045,7,,,,,,
06095,42069,85,,,,,,
06095,42095,23,,,,,,
06095,42101,63,,,,,,
06095,45013,4,,,,,,
06095,45015,26,,,,,,
06095,45019,4,,,,,,
06095,45079,9,,,,,,
06095,45091,26,,,,,,
06095,46009,23,,,,,,
06095,46079,45,,,,,,
06095,47017,4,,,,,,
06095,47037,31,,,,,,
06095,47053,7,,,,,,
06095,47093,19,,,,,,
06095,47125,54,,,,,,
06095,47163,40,,,,,,
06095,47183,21,,,,,,
06095,47187,70,,,,,,
06095,48027,67,,,,,,
06095,48029,437,,,,,,
06095,48037,1,,,,,,
06095,48039,27,,,,,,
06095,48061,10,,,,,,
06095,48085,39,,,,,,
06095,48099,3,,,,,,
06095,48113,112,,,,,,
06095,48117,14,,,,,,
06095,48121,44,,,,,,
06095,48123,6,,,,,,
06095,48141,23,,,,,,
06095,48157,66,,,,,,
06095,48187,59,,,,,,
06095,48201,66,,,,,,
06095,48231,22,,,,,,
06095,48253,3,,,,,,
06095,48303,45,,,,,,
06095,48329,9,,,,,,
06095,48361,4,,,,,,
06095,48423,4,,,,,,
06095,48439,84,,,,,,
06095,48441,59,,,,,,
06095,48451,36,,,,,,
06095,48453,235,,,,,,
06095,48465,11,,,,,,
06095,48479,13,,,,,,
06095,49007,8,,,,,,
06095,49011,37,,,,,,
06095,49035,74,,,,,,
06095,49045,60,,,,,,
06095,49049,126,,,,,,
06095,49053,17,,,,,,
06095,49057,12,,,,,,
06095,51013,54,,,,,,
06095,51121,8,,,,,,
06095,51179,9,,,,,,
06095,51199,60,,,,,,
06095,51530,67,,,,,,
06095,51590,5,,,,,,
06095,51600,7,,,,,,
06095,51683,11,,,,,,
06095,51685,17,,,,,,
06095,51710,20,,,,,,
06095,51810,52,,,,,,
06095,53001,12,,,,,,
06095,53005,95,,,,,,
06095,53009,94,,,,,,
06095,53011,73,,,,,,
06095,53015,21,,,,,,
06095,53027,16,,,,,,
06095,53029,10,,,,,,
06095,53033,211,,,,,,
06095,53035,24,,,,,,
06095,53053,306,,,,,,
06095,53055,6,,,,,,
06095,53057,27,,,,,,
06095,53061,133,,,,,,
06095,53063,10,,,,,,
06095,53067,55,,,,,,
06095,53073,10,,,,,,
06095,55021,1,,,,,,
06095,55057,1,,,,,,
06095,55071,19,,,,,,
06095,55077,3,,,,,,
06095,55079,20,,,,,,
06095,55081,1,,,,,,
06095,55101,3,,,,,,
06095,55133,3,,,,,,
06095,55135,1,,,,,,
06095,72051,9,,,,,,
06097,01047,16,,,,,,
06097,01085,2,,,,,,
06097,01089,16,,,,,,
06097,01097,20,,,,,,
06097,02020,58,,,,,,
06097,02060,45,,,,,,
06097,02122,54,,,,,,
06097,02130,116,,,,,,
06097,02150,10,,,,,,
06097,04001,10,,,,,,
06097,04003,16,,,,,,
06097,04005,46,,,,,,
06097,04007,54,,,,,,
06097,04013,452,,,,,,
06097,04015,68,,,,,,
06097,04019,119,,,,,,
06097,04021,20,,,,,,
06097,04025,86,,,,,,
06097,04027,47,,,,,,
06097,06001,"1,949",,,,,,
06097,06005,123,,,,,,
06097,06007,379,,,,,,
06097,06009,79,,,,,,
06097,06011,95,,,,,,
06097,06013,"1,217",,,,,,
06097,06015,52,,,,,,
06097,06017,421,,,,,,
06097,06019,198,,,,,,
06097,06021,41,,,,,,
06097,06023,372,,,,,,
06097,06025,2,,,,,,
06097,06029,293,,,,,,
06097,06031,176,,,,,,
06097,06033,"1,521",,,,,,
06097,06035,41,,,,,,
06097,06037,"1,500",,,,,,
06097,06039,1,,,,,,
06097,06041,"3,811",,,,,,
06097,06045,"1,120",,,,,,
06097,06047,158,,,,,,
06097,06051,1,,,,,,
06097,06053,165,,,,,,
06097,06055,917,,,,,,
06097,06057,51,,,,,,
06097,06059,370,,,,,,
06097,06061,455,,,,,,
06097,06063,9,,,,,,
06097,06065,215,,,,,,
06097,06067,"1,726",,,,,,
06097,06069,42,,,,,,
06097,06071,424,,,,,,
06097,06073,"1,071",,,,,,
06097,06075,"2,042",,,,,,
06097,06077,254,,,,,,
06097,06079,288,,,,,,
06097,06081,"1,172",,,,,,
06097,06083,446,,,,,,
06097,06085,"1,540",,,,,,
06097,06087,626,,,,,,
06097,06089,275,,,,,,
06097,06091,15,,,,,,
06097,06093,21,,,,,,
06097,06095,"1,851",,,,,,
06097,06099,697,,,,,,
06097,06101,62,,,,,,
06097,06103,132,,,,,,
06097,06105,5,,,,,,
06097,06107,161,,,,,,
06097,06109,74,,,,,,
06097,06111,288,,,,,,
06097,06113,768,,,,,,
06097,06115,124,,,,,,
06097,08001,15,,,,,,
06097,08005,43,,,,,,
06097,08013,95,,,,,,
06097,08014,5,,,,,,
06097,08031,100,,,,,,
06097,08037,22,,,,,,
06097,08041,220,,,,,,
06097,08059,115,,,,,,
06097,08069,54,,,,,,
06097,08119,32,,,,,,
06097,08123,31,,,,,,
06097,09009,38,,,,,,
06097,09011,7,,,,,,
06097,10001,25,,,,,,
06097,10003,19,,,,,,
06097,11001,28,,,,,,
06097,12009,33,,,,,,
06097,12011,18,,,,,,
06097,12035,26,,,,,,
06097,12057,33,,,,,,
06097,12061,5,,,,,,
06097,12071,70,,,,,,
06097,12081,78,,,,,,
06097,12086,72,,,,,,
06097,12091,42,,,,,,
06097,12095,266,,,,,,
06097,12099,59,,,,,,
06097,12103,42,,,,,,
06097,12105,22,,,,,,
06097,13059,23,,,,,,
06097,13121,17,,,,,,
06097,13127,6,,,,,,
06097,13135,89,,,,,,
06097,13153,35,,,,,,
06097,13215,8,,,,,,
06097,15001,33,,,,,,
06097,15003,112,,,,,,
06097,15007,44,,,,,,
06097,15009,37,,,,,,
06097,16001,90,,,,,,
06097,16017,26,,,,,,
06097,16027,26,,,,,,
06097,16055,5,,,,,,
06097,16065,7,,,,,,
06097,17031,158,,,,,,
06097,17037,7,,,,,,
06097,17097,11,,,,,,
06097,17143,17,,,,,,
06097,17177,36,,,,,,
06097,17197,107,,,,,,
06097,17199,6,,,,,,
06097,17203,3,,,,,,
06097,18033,6,,,,,,
06097,18039,9,,,,,,
06097,18059,32,,,,,,
06097,19171,5,,,,,,
06097,20115,1,,,,,,
06097,20191,3,,,,,,
06097,21111,68,,,,,,
06097,21115,9,,,,,,
06097,21117,35,,,,,,
06097,21211,30,,,,,,
06097,21215,9,,,,,,
06097,22045,38,,,,,,
06097,22071,52,,,,,,
06097,22073,33,,,,,,
06097,23013,26,,,,,,
06097,24003,24,,,,,,
06097,24005,19,,,,,,
06097,24013,10,,,,,,
06097,24031,148,,,,,,
06097,24033,46,,,,,,
06097,24041,42,,,,,,
06097,25001,7,,,,,,
06097,25009,34,,,,,,
06097,25015,27,,,,,,
06097,25017,10,,,,,,
06097,25021,21,,,,,,
06097,25023,92,,,,,,
06097,25025,11,,,,,,
06097,25027,26,,,,,,
06097,26001,3,,,,,,
06097,26025,17,,,,,,
06097,26077,157,,,,,,
06097,26081,29,,,,,,
06097,26161,14,,,,,,
06097,26163,16,,,,,,
06097,26165,11,,,,,,
06097,27005,11,,,,,,
06097,27053,50,,,,,,
06097,27109,31,,,,,,
06097,27123,31,,,,,,
06097,27137,26,,,,,,
06097,28059,8,,,,,,
06097,28069,12,,,,,,
06097,28161,9,,,,,,
06097,29077,9,,,,,,
06097,29105,15,,,,,,
06097,29161,6,,,,,,
06097,29189,38,,,,,,
06097,29209,33,,,,,,
06097,29510,25,,,,,,
06097,30003,38,,,,,,
06097,30029,11,,,,,,
06097,30031,78,,,,,,
06097,30049,24,,,,,,
06097,30059,49,,,,,,
06097,30061,10,,,,,,
06097,30063,15,,,,,,
06097,30067,17,,,,,,
06097,30095,4,,,,,,
06097,30111,27,,,,,,
06097,31055,8,,,,,,
06097,31087,1,,,,,,
06097,32001,38,,,,,,
06097,32003,388,,,,,,
06097,32005,105,,,,,,
06097,32019,5,,,,,,
06097,32023,15,,,,,,
06097,32031,366,,,,,,
06097,32510,85,,,,,,
06097,33009,6,,,,,,
06097,33015,96,,,,,,
06097,33017,75,,,,,,
06097,34003,75,,,,,,
06097,34007,25,,,,,,
06097,34009,76,,,,,,
06097,34013,6,,,,,,
06097,34017,8,,,,,,
06097,34019,33,,,,,,
06097,34021,16,,,,,,
06097,34025,1,,,,,,
06097,34031,98,,,,,,
06097,35001,126,,,,,,
06097,35015,9,,,,,,
06097,35049,21,,,,,,
06097,36019,51,,,,,,
06097,36021,9,,,,,,
06097,36027,19,,,,,,
06097,36047,177,,,,,,
06097,36059,8,,,,,,
06097,36061,235,,,,,,
06097,36071,21,,,,,,
06097,36073,8,,,,,,
06097,36085,13,,,,,,
06097,36087,19,,,,,,
06097,36089,4,,,,,,
06097,36103,50,,,,,,
06097,36109,34,,,,,,
06097,36111,37,,,,,,
06097,36119,18,,,,,,
06097,37019,36,,,,,,
06097,37025,98,,,,,,
06097,37037,13,,,,,,
06097,37049,33,,,,,,
06097,37051,6,,,,,,
06097,37067,26,,,,,,
06097,37101,8,,,,,,
06097,37119,23,,,,,,
06097,37125,56,,,,,,
06097,37129,10,,,,,,
06097,37133,34,,,,,,
06097,37141,2,,,,,,
06097,37149,21,,,,,,
06097,37183,46,,,,,,
06097,38057,12,,,,,,
06097,38063,11,,,,,,
06097,38089,62,,,,,,
06097,39017,10,,,,,,
06097,39049,22,,,,,,
06097,39055,9,,,,,,
06097,39093,20,,,,,,
06097,39095,11,,,,,,
06097,39133,9,,,,,,
06097,39139,75,,,,,,
06097,39143,8,,,,,,
06097,39167,6,,,,,,
06097,40035,6,,,,,,
06097,40053,17,,,,,,
06097,40065,9,,,,,,
06097,40079,8,,,,,,
06097,40109,19,,,,,,
06097,40135,7,,,,,,
06097,41007,10,,,,,,
06097,41011,18,,,,,,
06097,41013,15,,,,,,
06097,41017,94,,,,,,
06097,41019,12,,,,,,
06097,41029,234,,,,,,
06097,41033,27,,,,,,
06097,41039,132,,,,,,
06097,41043,181,,,,,,
06097,41047,19,,,,,,
06097,41051,332,,,,,,
06097,41053,12,,,,,,
06097,41061,79,,,,,,
06097,41067,139,,,,,,
06097,41071,15,,,,,,
06097,42027,24,,,,,,
06097,42029,38,,,,,,
06097,42051,57,,,,,,
06097,42101,28,,,,,,
06097,45003,55,,,,,,
06097,45007,30,,,,,,
06097,45019,8,,,,,,
06097,45063,6,,,,,,
06097,46013,24,,,,,,
06097,46103,17,,,,,,
06097,47037,56,,,,,,
06097,47065,44,,,,,,
06097,47079,6,,,,,,
06097,47125,4,,,,,,
06097,47165,13,,,,,,
06097,48027,2,,,,,,
06097,48029,49,,,,,,
06097,48037,9,,,,,,
06097,48039,2,,,,,,
06097,48041,157,,,,,,
06097,48085,8,,,,,,
06097,48099,19,,,,,,
06097,48113,178,,,,,,
06097,48121,165,,,,,,
06097,48139,18,,,,,,
06097,48167,19,,,,,,
06097,48181,20,,,,,,
06097,48187,57,,,,,,
06097,48201,93,,,,,,
06097,48209,123,,,,,,
06097,48309,33,,,,,,
06097,48367,44,,,,,,
06097,48439,34,,,,,,
06097,48453,113,,,,,,
06097,48479,9,,,,,,
06097,48485,5,,,,,,
06097,48491,11,,,,,,
06097,49007,15,,,,,,
06097,49011,11,,,,,,
06097,49035,204,,,,,,
06097,49043,29,,,,,,
06097,49045,27,,,,,,
06097,49047,237,,,,,,
06097,49049,28,,,,,,
06097,49053,91,,,,,,
06097,49057,80,,,,,,
06097,50001,7,,,,,,
06097,50017,5,,,,,,
06097,50025,50,,,,,,
06097,51013,44,,,,,,
06097,51053,11,,,,,,
06097,51059,61,,,,,,
06097,51107,23,,,,,,
06097,51153,52,,,,,,
06097,51179,13,,,,,,
06097,51510,30,,,,,,
06097,51550,37,,,,,,
06097,51660,8,,,,,,
06097,51680,5,,,,,,
06097,51710,13,,,,,,
06097,51740,25,,,,,,
06097,51760,43,,,,,,
06097,51810,8,,,,,,
06097,53009,75,,,,,,
06097,53011,117,,,,,,
06097,53017,19,,,,,,
06097,53025,54,,,,,,
06097,53033,269,,,,,,
06097,53035,28,,,,,,
06097,53039,2,,,,,,
06097,53053,152,,,,,,
06097,53057,2,,,,,,
06097,53063,81,,,,,,
06097,53067,277,,,,,,
06097,53071,18,,,,,,
06097,53073,15,,,,,,
06097,53077,28,,,,,,
06097,55009,33,,,,,,
06097,55025,40,,,,,,
06097,55043,25,,,,,,
06097,55059,8,,,,,,
06097,55075,8,,,,,,
06097,55079,24,,,,,,
06097,55089,29,,,,,,
